Filename	TierName	Annotation	Duration_msec	Onset_sec	Offset_sec
NEWCARD_01alter	RightSpeechContents	yea	420.0	1249.100	1249.520
NEWCARD_01alter	RightSpeechContents	8C	1580.0	1249.560	1251.140
NEWCARD_01alter	RightSpeechContents	yea	660.0	1259.610	1260.270
NEWCARD_01alter	RightSpeechContents	9H-JD	3090.0	1279.090	1282.180
NEWCARD_01alter	RightSpeechContents	10S	3720.0	1344.480	1348.200
NEWCARD_01alter	RightSpeechContents	type10	1300.0	1377.380	1378.680
NEWCARD_01alter	RightSpeechContents	suitH	2460.0	1384.640	1387.100
NEWCARD_01alter	RightSpeechContents	suitD	2760.0	1391.260	1394.020
NEWCARD_01alter	RightSpeechContents	no	1280.0	1474.740	1476.020
NEWCARD_01alter	RightSpeechContents	yes	520.0	1486.300	1486.820
NEWCARD_01alter	RightSpeechContents	8C	900.0	1487.420	1488.320
NEWCARD_01alter	RightSpeechContents	yea	560.0	1501.940	1502.500
NEWCARD_01alter	RightSpeechContents	typeQ-2	760.0	1502.840	1503.600
NEWCARD_01alter	RightSpeechContents	QC-QS	2220.0	1505.120	1507.340
NEWCARD_01alter	RightSpeechContents	nope	500.0	1528.080	1528.580
NEWCARD_01alter	RightSpeechContents	10C	1240.0	1530.240	1531.480
NEWCARD_01alter	RightSpeechContents	yea	640.0	1532.960	1533.600
NEWCARD_01alter	RightSpeechContents	9H	2480.0	1584.260	1586.740
NEWCARD_01alter	RightSpeechContents	9H	2920.0	1593.940	1596.860
NEWCARD_01alter	RightSpeechContents	8C	3220.0	1601.000	1604.220
NEWCARD_01alter	RightSpeechContents	type7	2400.0	1607.160	1609.560
NEWCARD_01alter	RightSpeechContents	7D	1740.0	1611.800	1613.540
NEWCARD_01alter	RightSpeechContents	suitD	4120.0	1618.740	1622.860
NEWCARD_01alter	RightSpeechContents	nope	1120.0	1683.800	1684.920
NEWCARD_01alter	RightSpeechContents	yea	760.0	1689.060	1689.820
NEWCARD_01alter	RightSpeechContents	typeA-2	2200.0	1689.940	1692.140
NEWCARD_01alter	RightSpeechContents	yes	840.0	1695.620	1696.460
NEWCARD_01alter	RightSpeechContents	QD-KS	3110.0	1705.200	1708.310
NEWCARD_01alter	RightSpeechContents	9H	1040.0	1757.400	1758.440
NEWCARD_01alter	RightSpeechContents	10C	1080.0	1761.120	1762.200
NEWCARD_01alter	RightSpeechContents	8C	940.0	1771.900	1772.840
NEWCARD_01alter	RightSpeechContents	yea	330.0	1788.720	1789.050
NEWCARD_01alter	RightSpeechContents	no-9S	870.0	1791.720	1792.590
NEWCARD_01alter	RightSpeechContents	KD	3420.0	1825.840	1829.260
NEWCARD_01alter	RightSpeechContents	typeA	4220.0	1833.860	1838.080
NEWCARD_01alter	RightSpeechContents	typeA-2	1000.0	1839.520	1840.520
NEWCARD_01alter	RightSpeechContents	type8	3660.0	1850.480	1854.140
NEWCARD_01alter	RightSpeechContents	8C	2040.0	1863.840	1865.880
NEWCARD_01alter	RightSpeechContents	typeJ-0	1400.0	1924.780	1926.180
NEWCARD_01alter	RightSpeechContents	KC	1900.0	1931.820	1933.720
NEWCARD_01alter	RightSpeechContents	nope	1420.0	1939.580	1941.000
NEWCARD_01alter	RightSpeechContents	um-i-have-the-8D	2720.0	1953.860	1956.580
NEWCARD_01alter	RightSpeechContents	9H	1520.0	1958.810	1960.330
NEWCARD_01alter	RightSpeechContents	9S	1160.0	1962.400	1963.560
NEWCARD_01alter	RightSpeechContents	yeah	420.0	1978.180	1978.600
NEWCARD_01alter	RightSpeechContents	mhm	760.0	1980.020	1980.780
NEWCARD_01alter	RightSpeechContents	QC	1540.0	2006.700	2008.240
NEWCARD_01alter	RightSpeechContents	no	780.0	2016.400	2017.180
NEWCARD_01alter	RightSpeechContents	7S	2020.0	2029.700	2031.720
NEWCARD_01alter	RightSpeechContents	9H	2300.0	2064.660	2066.960
NEWCARD_01alter	RightSpeechContents	type8	5540.0	2075.580	2081.120
NEWCARD_01alter	RightSpeechContents	8S	1460.0	2083.980	2085.440
NEWCARD_01alter	RightSpeechContents	type7	4140.0	2092.380	2096.520
NEWCARD_01alter	RightSpeechContents	type10	1360.0	2100.100	2101.460
NEWCARD_01alter	RightSpeechContents	10D-10H	2200.0	2112.980	2115.180
NEWCARD_01alter	RightSpeechContents	suitH	1680.0	2121.220	2122.900
NEWCARD_01alter	RightSpeechContents	QH-KH	1980.0	2128.320	2130.300
NEWCARD_01alter	RightSpeechContents	yeah	1100.0	2173.800	2174.900
NEWCARD_01alter	RightSpeechContents	yeah	520.0	2176.760	2177.280
NEWCARD_01alter	RightSpeechContents	type7-2	1500.0	2186.440	2187.940
NEWCARD_01alter	RightSpeechContents	suiitD-0	2220.0	2199.990	2202.210
NEWCARD_01alter	RightSpeechContents	yeah	560.0	2205.720	2206.280
NEWCARD_01alter	RightSpeechContents	JH-KH-AH	2720.0	2206.330	2209.050
NEWCARD_01alter	RightSpeechContents	yeah	740.0	2214.020	2214.760
NEWCARD_01alter	RightSpeechContents	no-queens	880.0	2216.982	2217.862
NEWCARD_01alter	RightSpeechContents	8C	1900.0	2221.260	2223.160
NEWCARD_01alter	RightSpeechContents	mm-mm	980.0	2226.090	2227.070
NEWCARD_01alter	RightSpeechContents	suitD-0	1120.0	2234.260	2235.380
NEWCARD_01alter	RightSpeechContents	9D	3520.0	2267.420	2270.940
NEWCARD_01alter	RightSpeechContents	9D	1220.0	2272.720	2273.940
NEWCARD_01alter	RightSpeechContents	AC	3660.0	2280.060	2283.720
NEWCARD_01alter	RightSpeechContents	typeQ	2240.0	2298.060	2300.300
NEWCARD_01alter	RightSpeechContents	QS	920.0	2302.420	2303.340
NEWCARD_01alter	RightSpeechContents	suitC	3040.0	2307.940	2310.980
NEWCARD_01alter	RightSpeechContents	no	1160.0	2375.760	2376.920
NEWCARD_01alter	RightSpeechContents	um-i-have-the-9S	1940.0	2382.760	2384.700
NEWCARD_01alter	RightSpeechContents	um-no	1820.0	2391.640	2393.460
NEWCARD_01alter	RightSpeechContents	type7-1	1180.0	2393.480	2394.660
NEWCARD_01alter	RightSpeechContents	mm-mm	420.0	2400.170	2400.590
NEWCARD_01alter	RightSpeechContents	suitS-0	1300.0	2400.650	2401.950
NEWCARD_01alter	RightSpeechContents	suitH-0	1540.0	2414.120	2415.660
NEWCARD_01alter	RightSpeechContents	mhm	420.0	2416.310	2416.730
NEWCARD_01alter	RightSpeechContents	no-hearts-no-spades	1360.0	2418.300	2419.660
NEWCARD_01alter	RightSpeechContents	AC	1940.0	2421.100	2423.040
NEWCARD_01alter	RightSpeechContents	yeah	620.0	2430.810	2431.430
NEWCARD_01alter	RightSpeechContents	7D	1320.0	2431.470	2432.790
NEWCARD_01alter	RightSpeechContents	10C	1520.0	2434.540	2436.060
NEWCARD_01alter	RightSpeechContents	JC	1520.0	2439.440	2440.960
NEWCARD_01alter	RightSpeechContents	JC-JD	3580.0	2444.480	2448.060
NEWCARD_01alter	RightSpeechContents	yeah	560.0	2449.040	2449.600
NEWCARD_01alter	RightSpeechContents	no-more-kings	1160.0	2456.580	2457.740
NEWCARD_01alter	RightSpeechContents	8S	4220.0	2514.980	2519.200
NEWCARD_01alter	RightSpeechContents	AC	2620.0	2527.960	2530.580
NEWCARD_01alter	RightSpeechContents	AC	1800.0	2535.940	2537.740
NEWCARD_01alter	RightSpeechContents	type10	2100.0	2543.540	2545.640
NEWCARD_01alter	RightSpeechContents	10H	1720.0	2553.100	2554.820
NEWCARD_01alter	RightSpeechContents	suitD	2420.0	2560.120	2562.540
NEWCARD_01alter	RightSpeechContents	yeah	920.0	2644.000	2644.920
NEWCARD_01alter	RightSpeechContents	no	960.0	2650.300	2651.260
NEWCARD_01alter	RightSpeechContents	AC	1180.0	2653.630	2654.810
NEWCARD_01alter	RightSpeechContents	no-kings	1040.0	2668.690	2669.730
NEWCARD_01alter	RightSpeechContents	no-aces	1000.0	2672.140	2673.140
NEWCARD_01alter	RightSpeechContents	QD	1660.0	2683.360	2685.020
NEWCARD_01alter	RightSpeechContents	JH	1560.0	2690.120	2691.680
NEWCARD_01alter	RightSpeechContents	yeah	640.0	2694.200	2694.840
NEWCARD_01alter	RightSpeechContents	8C	1200.0	2706.840	2708.040
NEWCARD_01alter	RightSpeechContents	no	680.0	2712.400	2713.080
NEWCARD_01alter	RightSpeechContents	no	760.0	2717.570	2718.330
NEWCARD_01alter	RightSpeechContents	8C	960.0	2733.170	2734.130
NEWCARD_01alter	RightSpeechContents	9S	1360.0	2740.420	2741.780
NEWCARD_01alter	RightSpeechContents	no-10s	1100.0	2747.910	2749.010
NEWCARD_01alter	RightSpeechContents	no	600.0	2754.620	2755.220
NEWCARD_01alter	RightSpeechContents	7D-QD	1420.0	2767.300	2768.720
NEWCARD_01alter	RightSpeechContents	9S	1680.0	2772.220	2773.900
NEWCARD_01alter	RightSpeechContents	8S	3160.0	2803.120	2806.280
NEWCARD_01alter	RightSpeechContents	QS	5540.0	2813.140	2818.680
NEWCARD_01alter	RightSpeechContents	JS-QS	1100.0	2820.600	2821.700
NEWCARD_01alter	RightSpeechContents	typeA	1720.0	2831.600	2833.320
NEWCARD_01alter	RightSpeechContents	suitD	1800.0	2843.580	2845.380
NEWCARD_01alter	RightSpeechContents	QD-KD	1720.0	2853.860	2855.580
NEWCARD_01alter	RightSpeechContents	suitS	2980.0	2863.960	2866.940
NEWCARD_01alter	RightSpeechContents	yeah	780.0	2919.460	2920.240
NEWCARD_01alter	RightSpeechContents	KC	1180.0	2921.900	2923.080
NEWCARD_01alter	RightSpeechContents	yeah	500.0	2928.200	2928.700
NEWCARD_01alter	RightSpeechContents	QC-QH	2760.0	2928.700	2931.460
NEWCARD_01alter	RightSpeechContents	no	1400.0	2941.000	2942.400
NEWCARD_01alter	RightSpeechContents	suitS-0	2080.0	2952.780	2954.860
NEWCARD_01alter	RightSpeechContents	7C	2180.0	2960.020	2962.200
NEWCARD_01alter	RightSpeechContents	yeah	500.0	2968.200	2968.700
NEWCARD_01alter	RightSpeechContents	type8-2	920.0	2968.700	2969.620
NEWCARD_01alter	RightSpeechContents	no-9s	960.0	2972.940	2973.900
NEWCARD_01alter	RightSpeechContents	JH	1160.0	2975.020	2976.180
NEWCARD_01alter	RightSpeechContents	no-aces	1120.0	3000.060	3001.180
NEWCARD_01alter	LeftGestures	HandingCard	2340.0	111.600	113.940
NEWCARD_01alter	LeftGestures	HandingCard	1440.0	487.460	488.900
NEWCARD_01alter	LeftGestures	HandingCard	2300.0	526.020	528.320
NEWCARD_01alter	LeftGestures	HandingCard	2700.0	743.440	746.140
NEWCARD_01alter	LeftGestures	HandingCard	2200.0	758.960	761.160
NEWCARD_01alter	LeftGestures	HandingCard	2460.0	1049.900	1052.360
NEWCARD_01alter	LeftGestures	HandingCard	2220.0	1088.760	1090.980
NEWCARD_01alter	LeftGestures	HandingCard	2500.0	1351.180	1353.680
NEWCARD_01alter	LeftGestures	HandingCard	2140.0	1596.460	1598.600
NEWCARD_01alter	LeftGestures	HandingCard	1960.0	1613.860	1615.820
NEWCARD_01alter	LeftGestures	HandingCard	1700.0	1840.640	1842.340
NEWCARD_01alter	LeftGestures	HandingCard	2360.0	1866.000	1868.360
NEWCARD_01alter	LeftGestures	HandingCard	2640.0	2085.640	2088.280
NEWCARD_01alter	LeftGestures	HandingCard	1880.0	2115.600	2117.480
NEWCARD_01alter	LeftGestures	HandingCard	1820.0	2130.780	2132.600
NEWCARD_01alter	LeftGestures	HandingCard	1720.0	2273.360	2275.080
NEWCARD_01alter	LeftGestures	HandingCard	3200.0	2303.600	2306.800
NEWCARD_01alter	LeftGestures	HandingCard	2600.0	2537.240	2539.840
NEWCARD_01alter	LeftGestures	HandingCard	2200.0	2555.620	2557.820
NEWCARD_01alter	LeftGestures	HandingCard	2380.0	2821.900	2824.280
NEWCARD_01alter	LeftGestures	HandingCard	3200.0	2855.780	2858.980
NEWCARD_01alter	RightGestures	HandingCard	3460.0	239.860	243.320
NEWCARD_01alter	RightGestures	HandingCard	1900.0	272.360	274.260
NEWCARD_01alter	RightGestures	HandingCard	1600.0	301.140	302.740
NEWCARD_01alter	RightGestures	HandingCard	4033.0	636.965	640.998
NEWCARD_01alter	RightGestures	HandingCard	1940.0	656.700	658.640
NEWCARD_01alter	RightGestures	HandingCard	2920.0	880.400	883.320
NEWCARD_01alter	RightGestures	HandingCard	2067.0	895.698	897.765
NEWCARD_01alter	RightGestures	HandingCard	2467.0	1162.732	1165.199
NEWCARD_01alter	RightGestures	HandingCard	2167.0	1187.798	1189.965
NEWCARD_01alter	RightGestures	HandingCard	3590.0	1237.700	1241.290
NEWCARD_01alter	RightGestures	HandingCard	760.0	1489.300	1490.060
NEWCARD_01alter	RightGestures	HandingCard	2900.0	1509.120	1512.020
NEWCARD_01alter	RightGestures	HandingCard	2430.0	1727.300	1729.730
NEWCARD_01alter	RightGestures	HandingCard	2260.0	1767.940	1770.200
NEWCARD_01alter	RightGestures	HandingCard	2680.0	1774.260	1776.940
NEWCARD_01alter	RightGestures	HandingCard	6580.0	1982.680	1989.260
NEWCARD_01alter	RightGestures	HandingCard	1780.0	2018.860	2020.640
NEWCARD_01alter	RightGestures	HandingCard	1940.0	2178.030	2179.970
NEWCARD_01alter	RightGestures	HandingCard	3360.0	2191.760	2195.120
NEWCARD_01alter	RightGestures	HandingCard	3020.0	2385.470	2388.490
NEWCARD_01alter	RightGestures	HandingCard	2260.0	2423.870	2426.130
NEWCARD_01alter	RightGestures	HandingCard	2820.0	2452.260	2455.080
NEWCARD_01alter	RightGestures	HandingCard	2120.0	2657.100	2659.220
NEWCARD_01alter	RightGestures	HandingCard	2160.0	2695.740	2697.900
NEWCARD_01alter	RightGestures	HandingCard	2080.0	2933.100	2935.180
NEWCARD_01alter	RightGestures	HandingCard	1760.0	2963.860	2965.620
NEWCARD_01alter	RightGestures	HandingCard	1120.0	2970.560	2971.680
NEWCARD_01alter	RightGestures	HandingCard	2020.0	2978.360	2980.380
NEWCARD_01alter	LeftGestureContents	7C-7D	2340.0	111.600	113.940
NEWCARD_01alter	LeftGestureContents	KC	1440.0	487.460	488.900
NEWCARD_01alter	LeftGestureContents	KS-AS	2300.0	526.020	528.320
NEWCARD_01alter	LeftGestureContents	8H	2700.0	743.440	746.140
NEWCARD_01alter	LeftGestureContents	JS	2200.0	758.960	761.160
NEWCARD_01alter	LeftGestureContents	8D	2460.0	1049.900	1052.360
NEWCARD_01alter	LeftGestureContents	JC	2220.0	1088.760	1090.980
NEWCARD_01alter	LeftGestureContents	10S	2500.0	1351.180	1353.680
NEWCARD_01alter	LeftGestureContents	9H	2140.0	1596.460	1598.600
NEWCARD_01alter	LeftGestureContents	7D	1960.0	1613.860	1615.820
NEWCARD_01alter	LeftGestureContents	AH-AC	1700.0	1840.640	1842.340
NEWCARD_01alter	LeftGestureContents	8C	2360.0	1866.000	1868.360
NEWCARD_01alter	LeftGestureContents	8S	2640.0	2085.640	2088.280
NEWCARD_01alter	LeftGestureContents	10D-10H	1880.0	2115.600	2117.480
NEWCARD_01alter	LeftGestureContents	QH-KH	1820.0	2130.780	2132.600
NEWCARD_01alter	LeftGestureContents	9D	1720.0	2273.360	2275.080
NEWCARD_01alter	LeftGestureContents	QS	3200.0	2303.600	2306.800
NEWCARD_01alter	LeftGestureContents	AC	2600.0	2537.240	2539.840
NEWCARD_01alter	LeftGestureContents	10H	2200.0	2555.620	2557.820
NEWCARD_01alter	LeftGestureContents	JS-QS	2380.0	2821.900	2824.280
NEWCARD_01alter	LeftGestureContents	QD-KD	3200.0	2855.780	2858.980
NEWCARD_01alter	RightGestureContents	9H	3460.0	239.860	243.320
NEWCARD_01alter	RightGestureContents	QD	1900.0	272.360	274.260
NEWCARD_01alter	RightGestureContents	QC	1600.0	301.140	302.740
NEWCARD_01alter	RightGestureContents	type9-2-type8-1	4033.0	636.965	640.998
NEWCARD_01alter	RightGestureContents	typeA-1	1940.0	656.700	658.640
NEWCARD_01alter	RightGestureContents	type10-2	2920.0	880.400	883.320
NEWCARD_01alter	RightGestureContents	QD	2067.0	895.698	897.765
NEWCARD_01alter	RightGestureContents	typeA-2	2467.0	1162.732	1165.199
NEWCARD_01alter	RightGestureContents	9D	2167.0	1187.798	1189.965
NEWCARD_01alter	RightGestureContents	KH	3590.0	1237.700	1241.290
NEWCARD_01alter	RightGestureContents	8C	760.0	1489.300	1490.060
NEWCARD_01alter	RightGestureContents	QC-QS	2900.0	1509.120	1512.020
NEWCARD_01alter	RightGestureContents	AH	2430.0	1727.300	1729.730
NEWCARD_01alter	RightGestureContents	10C	2260.0	1767.940	1770.200
NEWCARD_01alter	RightGestureContents	8C	2680.0	1774.260	1776.940
NEWCARD_01alter	RightGestureContents	8D-type9-2	6580.0	1982.680	1989.260
NEWCARD_01alter	RightGestureContents	QC	1780.0	2018.860	2020.640
NEWCARD_01alter	RightGestureContents	QC	1940.0	2178.030	2179.970
NEWCARD_01alter	RightGestureContents	type7-2	3360.0	2191.760	2195.120
NEWCARD_01alter	RightGestureContents	9S	3020.0	2385.470	2388.490
NEWCARD_01alter	RightGestureContents	AC	2260.0	2423.870	2426.130
NEWCARD_01alter	RightGestureContents	JC-JD	2820.0	2452.260	2455.080
NEWCARD_01alter	RightGestureContents	QC-AC	2120.0	2657.100	2659.220
NEWCARD_01alter	RightGestureContents	JH-8H	2160.0	2695.740	2697.900
NEWCARD_01alter	RightGestureContents	QH	2080.0	2933.100	2935.180
NEWCARD_01alter	RightGestureContents	7C	1760.0	2963.860	2965.620
NEWCARD_01alter	RightGestureContents	type8-2	1120.0	2970.560	2971.680
NEWCARD_01alter	RightGestureContents	JH	2020.0	2978.360	2980.380
NEWCARD_01alter	Hand	H01	2580.0	39.640	42.220
NEWCARD_01alter	Hand	H02	4720.0	210.280	215.000
NEWCARD_01alter	Hand	H03	2440.0	454.880	457.320
NEWCARD_01alter	Hand	H04	2000.0	575.360	577.360
NEWCARD_01alter	Hand	H05	2260.0	727.280	729.540
NEWCARD_01alter	Hand	H06	2360.0	823.460	825.820
NEWCARD_01alter	Hand	H07	2420.0	1010.040	1012.460
NEWCARD_01alter	Hand	H08	2180.0	1123.380	1125.560
NEWCARD_01alter	Hand	H17	1120.0	1212.720	1213.840
NEWCARD_01alter	Hand	H18	2360.0	1321.160	1323.520
NEWCARD_01alter	Hand	H19	1960.0	1455.840	1457.800
NEWCARD_01alter	Hand	H20	3300.0	1570.720	1574.020
NEWCARD_01alter	Hand	H21	2420.0	1663.315	1665.735
NEWCARD_01alter	Hand	H22	2560.0	1812.720	1815.280
NEWCARD_01alter	Hand	H23	1840.0	1912.880	1914.720
NEWCARD_01alter	Hand	H24	2020.0	2056.560	2058.580
NEWCARD_01alter	Hand	H25	2180.0	2161.520	2163.700
NEWCARD_01alter	Hand	H26	2520.0	2260.960	2263.480
NEWCARD_01alter	Hand	H27	1760.0	2354.280	2356.040
NEWCARD_01alter	Hand	H28	2140.0	2504.900	2507.040
NEWCARD_01alter	Hand	H29	1920.0	2602.820	2604.740
NEWCARD_01alter	Hand	H30	2520.0	2795.520	2798.040
NEWCARD_01alter	Hand	H31	2220.0	2896.540	2898.760
NEWCARD_01alter_WAV	Trial	T051	5360.0	1193.620	1198.980
NEWCARD_01alter_WAV	Trial	T052	5580.0	1210.720	1216.300
NEWCARD_01alter_WAV	Trial	T053	2320.0	1221.480	1223.800
NEWCARD_01alter_WAV	Trial	T054	2360.0	1244.360	1246.720
NEWCARD_01alter_WAV	Trial	T055	2180.0	1247.760	1249.940
NEWCARD_01alter_WAV	Trial	T056	8120.0	1292.520	1300.640
NEWCARD_01alter_WAV	Trial	T057	17560.0	1302.780	1320.340
NEWCARD_01alter_WAV	Trial	T058	4960.0	1331.920	1336.880
NEWCARD_01alter_WAV	Trial	T059	18480.0	1339.100	1357.580
NEWCARD_01alter_WAV	Trial	T060	4620.0	1365.060	1369.680
NEWCARD_01alter_WAV	Trial	T061	11240.0	1418.600	1429.840
NEWCARD_01alter_WAV	Trial	T062	6720.0	1434.480	1441.200
NEWCARD_01alter_WAV	Trial	T063	10520.0	1441.860	1452.380
NEWCARD_01alter_WAV	Trial	T064	6093.0	1460.607	1466.700
NEWCARD_01alter_WAV	Trial	T065	6820.0	1466.800	1473.620
NEWCARD_01alter_WAV	Trial	T066	8520.0	1473.720	1482.240
NEWCARD_01alter_WAV	Trial	T067	17460.0	1490.700	1508.160
NEWCARD_01alter_WAV	Trial	T068	6200.0	1508.220	1514.420
NEWCARD_01alter_WAV	Trial	T069	11980.0	1567.300	1579.280
NEWCARD_01alter_WAV	Trial	T070	3840.0	1590.880	1594.720
NEWCARD_01alter_WAV	Trial	T071	8460.0	1596.220	1604.680
NEWCARD_01alter_WAV	Trial	T072	13240.0	1608.660	1621.900
NEWCARD_01alter_WAV	Trial	T073	10120.0	1678.340	1688.460
NEWCARD_01alter_WAV	Trial	T074	4160.0	1690.940	1695.100
NEWCARD_01alter_WAV	Trial	T075	9640.0	1699.980	1709.620
NEWCARD_01alter_WAV	Trial	T076	7040.0	1711.860	1718.900
NEWCARD_01alter_WAV	Trial	T077	5040.0	1726.140	1731.180
NEWCARD_01alter_WAV	Trial	T078	2920.0	1732.340	1735.260
NEWCARD_01alter_WAV	Trial	T079	6380.0	1738.320	1744.700
NEWCARD_01alter_WAV	Trial	T080	9220.0	1750.680	1759.900
NEWCARD_01alter_WAV	Trial	T081	8000.0	1760.260	1768.260
NEWCARD_01alter_WAV	Trial	T082	14920.0	1812.380	1827.300
NEWCARD_01alter_WAV	Trial	T083	7720.0	1839.460	1847.180
NEWCARD_01alter_WAV	Trial	T084	2860.0	1851.020	1853.880
NEWCARD_01alter_WAV	Trial	T085	8440.0	1860.080	1868.520
NEWCARD_01alter_WAV	Trial	T086	3680.0	1868.940	1872.620
NEWCARD_01alter_WAV	Trial	T087	12280.0	1928.320	1940.600
NEWCARD_01alter_WAV	Trial	T088	3680.0	1942.980	1946.660
NEWCARD_01alter_WAV	Trial	T089	18340.0	1947.660	1966.000
NEWCARD_01alter_WAV	Trial	T090	3780.0	1970.280	1974.060
NEWCARD_01alter_WAV	Trial	T091	4060.0	1980.160	1984.220
NEWCARD_01alter_WAV	Trial	T092	6780.0	1985.880	1992.660
NEWCARD_01alter_WAV	Trial	T093	9200.0	2000.440	2009.640
NEWCARD_01alter_WAV	Trial	T094	3240.0	2015.100	2018.340
NEWCARD_01alter_WAV	Trial	T095	7680.0	2072.180	2079.860
NEWCARD_01alter_WAV	Trial	T096	2960.0	2088.560	2091.520
NEWCARD_01alter_WAV	Trial	T097	3400.0	2096.280	2099.680
NEWCARD_01alter_WAV	Trial	T098	3840.0	2103.660	2107.500
NEWCARD_01alter_WAV	Trial	T099	4640.0	2119.720	2124.360
NEWCARD_01alter_WAV	Trial	T100	7540.0	2126.840	2134.380
NEWCARD_01alter_WAV	Trial	T101	10720.0	2141.220	2151.940
NEWCARD_01alter_WAV	Trial	T102	3740.0	2161.800	2165.540
NEWCARD_01alter_WAV	Trial	T103	3580.0	2166.420	2170.000
NEWCARD_01alter_WAV	Trial	T104	3500.0	2177.980	2181.480
NEWCARD_01alter_WAV	Trial	T105	16260.0	2229.160	2245.420
NEWCARD_01alter_WAV	Trial	T106	33360.0	2254.640	2288.000
NEWCARD_01alter_WAV	Trial	T107	4740.0	2291.020	2295.760
NEWCARD_01alter_WAV	Trial	T108	2940.0	2304.320	2307.260
NEWCARD_01alter_WAV	Trial	T109	15680.0	2362.940	2378.620
NEWCARD_01alter_WAV	Trial	T110	16700.0	2382.060	2398.760
NEWCARD_01alter_WAV	Trial	T111	9200.0	2402.240	2411.440
NEWCARD_01alter_WAV	LeftIndividualSpeech	spec?	4380.0	1193.800	1198.180
NEWCARD_01alter_WAV	LeftIndividualSpeech	no_spec?	1820.0	1210.780	1212.600
NEWCARD_01alter_WAV	LeftIndividualSpeech	spec?	1400.0	1221.520	1222.920
NEWCARD_01alter_WAV	LeftIndividualSpeech	any_type?	1680.0	1244.420	1246.100
NEWCARD_01alter_WAV	LeftIndividualSpeech	no_type?	900.0	1247.840	1248.740
NEWCARD_01alter_WAV	LeftIndividualSpeech	q_no	1460.0	1295.800	1297.260
NEWCARD_01alter_WAV	LeftIndividualSpeech	r_id_type	2140.0	1297.360	1299.500
NEWCARD_01alter_WAV	LeftIndividualSpeech	q_yes	1540.0	1310.140	1311.680
NEWCARD_01alter_WAV	LeftIndividualSpeech	r_id_suit	2400.0	1311.880	1314.280
NEWCARD_01alter_WAV	LeftIndividualSpeech	q_no	1740.0	1334.420	1336.160
NEWCARD_01alter_WAV	LeftIndividualSpeech	r_num_suit	1480.0	1346.320	1347.800
NEWCARD_01alter_WAV	LeftIndividualSpeech	r_id_suit	2480.0	1347.900	1350.380
NEWCARD_01alter_WAV	LeftIndividualSpeech	r_id_suit	2180.0	1367.150	1369.330
NEWCARD_01alter_WAV	LeftIndividualSpeech	any_type?	2380.0	1418.860	1421.240
NEWCARD_01alter_WAV	LeftIndividualSpeech	prompt_to_get_card	1200.0	1425.140	1426.340
NEWCARD_01alter_WAV	LeftIndividualSpeech	spec?	3640.0	1434.560	1438.200
NEWCARD_01alter_WAV	LeftIndividualSpeech	any_type?	3520.0	1442.020	1445.540
NEWCARD_01alter_WAV	LeftIndividualSpeech	prompt_to_get_card	1180.0	1448.180	1449.360
NEWCARD_01alter_WAV	LeftIndividualSpeech	any_type?	760.0	1460.660	1461.420
NEWCARD_01alter_WAV	LeftIndividualSpeech	spec?	3240.0	1466.840	1470.080
NEWCARD_01alter_WAV	LeftIndividualSpeech	number_type_declarative	1640.0	1473.760	1475.400
NEWCARD_01alter_WAV	LeftIndividualSpeech	prompt_to_get_card	1100.0	1478.760	1479.860
NEWCARD_01alter_WAV	LeftIndividualSpeech	any_type?	900.0	1496.640	1497.540
NEWCARD_01alter_WAV	LeftIndividualSpeech	spec?	460.0	1501.760	1502.220
NEWCARD_01alter_WAV	LeftIndividualSpeech	spec?	1500.0	1502.380	1503.880
NEWCARD_01alter_WAV	LeftIndividualSpeech	no_spec?	1680.0	1508.380	1510.060
NEWCARD_01alter_WAV	LeftIndividualSpeech	q_yes	320.0	1569.860	1570.180
NEWCARD_01alter_WAV	LeftIndividualSpeech	r_id_type	2460.0	1570.230	1572.690
NEWCARD_01alter_WAV	LeftIndividualSpeech	q_no	1460.0	1593.110	1594.570
NEWCARD_01alter_WAV	LeftIndividualSpeech	r_id_type	1600.0	1598.840	1600.440
NEWCARD_01alter_WAV	LeftIndividualSpeech	r_id_suit	3020.0	1611.290	1614.310
NEWCARD_01alter_WAV	LeftIndividualSpeech	any_type?	1480.0	1679.240	1680.720
NEWCARD_01alter_WAV	LeftIndividualSpeech	prompt_to_get_card	1760.0	1684.100	1685.860
NEWCARD_01alter_WAV	LeftIndividualSpeech	any_type?	1300.0	1691.140	1692.440
NEWCARD_01alter_WAV	LeftIndividualSpeech	spec_2?	5340.0	1700.000	1705.340
NEWCARD_01alter_WAV	LeftIndividualSpeech	spec?	1120.0	1712.000	1713.120
NEWCARD_01alter_WAV	LeftIndividualSpeech	prompt_to_get_card	2340.0	1714.900	1717.240
NEWCARD_01alter_WAV	LeftIndividualSpeech	spec_declarative?	2140.0	1726.260	1728.400
NEWCARD_01alter_WAV	LeftIndividualSpeech	no_type?	1440.0	1732.400	1733.840
NEWCARD_01alter_WAV	LeftIndividualSpeech	any_type?	3880.0	1738.460	1742.340
NEWCARD_01alter_WAV	LeftIndividualSpeech	any_suit?	2260.0	1750.860	1753.120
NEWCARD_01alter_WAV	LeftIndividualSpeech	no_spec?	1200.0	1757.400	1758.600
NEWCARD_01alter_WAV	LeftIndividualSpeech	spec?	6120.0	1760.340	1766.460
